point_index,layer,method,modules,latency_cost,quality_cost
8,2,sparse_bf16,4,7.133920025825501,1.9104457713155047
8,2,dense_nvfp4,3,7.600643217563629,0.25180217348863093
8,3,sparse_bf16,4,7.1316447973251345,2.240234033739429
8,3,dense_nvfp4,3,7.606192028522491,0.2884358343430989
8,4,sparse_bf16,3,5.836886405944824,1.4498479041680155
8,4,dense_nvfp4,4,9.597484827041626,0.35474116434737124
8,5,sparse_bf16,2,2.5936959981918335,0.26610480929781055
8,5,dense_nvfp4,5,14.714016008377076,0.4854919944612482
8,6,sparse_bf16,2,2.5936959981918335,0.3724849015389563
8,6,dense_nvfp4,5,14.714016008377076,0.47608337930067585
8,7,sparse_bf16,2,2.5936959981918335,0.40417780242423035
8,7,dense_nvfp4,5,14.714016008377076,0.4924458440579665
8,8,sparse_bf16,3,5.836886405944824,1.8185465494826116
8,8,dense_nvfp4,4,9.597484827041626,0.3349943769866709
8,9,sparse_bf16,3,5.836886405944824,1.899193073607936
8,9,dense_nvfp4,4,9.597484827041626,0.3410268808122595
8,10,sparse_bf16,3,5.836886405944824,1.893257597412904
8,10,dense_nvfp4,4,9.597484827041626,0.34417305102914997
8,11,sparse_bf16,3,5.836886405944824,1.9706118214459747
8,11,dense_nvfp4,4,9.597484827041626,0.35901674097282227
8,12,sparse_bf16,2,2.5936959981918335,0.5010409897732971
8,12,dense_nvfp4,5,14.714016008377076,0.4770461508582508
8,13,sparse_bf16,3,5.836886405944824,1.9890258629323254
8,13,dense_nvfp4,4,9.597484827041626,0.3555713856171309
8,14,sparse_bf16,3,5.836886405944824,2.0017873205559047
8,14,dense_nvfp4,4,9.597484827041626,0.37392427331632194
8,15,sparse_bf16,3,5.836886405944824,1.9131591037810176
8,15,dense_nvfp4,4,9.597484827041626,0.3545210195767929
8,16,sparse_bf16,3,5.836886405944824,1.8806102167316752
8,16,dense_nvfp4,4,9.597484827041626,0.34866550609453945
8,17,sparse_bf16,3,5.836886405944824,1.980960028246308
8,17,dense_nvfp4,4,9.597484827041626,0.3587221548492963
8,18,sparse_bf16,3,5.836886405944824,1.9891028702899052
8,18,dense_nvfp4,4,9.597484827041626,0.3690157714213788
8,19,sparse_bf16,3,5.836886405944824,2.0140034163865277
8,19,dense_nvfp4,4,9.597484827041626,0.3764614158273016
8,20,sparse_bf16,3,5.836886405944824,1.89575286200601
8,20,dense_nvfp4,4,9.597484827041626,0.3541776574823854
8,21,sparse_bf16,3,5.836886405944824,2.0002133074261153
8,21,dense_nvfp4,4,9.597484827041626,0.38351461376388674
8,22,sparse_bf16,3,5.836886405944824,2.071655661040075
8,22,dense_nvfp4,4,9.597484827041626,0.36684402323577275
8,23,sparse_bf16,3,5.836886405944824,2.245339839283865
8,23,dense_nvfp4,4,9.597484827041626,0.3986388970587025
8,24,sparse_bf16,2,2.5936959981918335,0.7791805767173803
8,24,dense_nvfp4,5,14.714016008377076,0.581200435269134
8,25,sparse_bf16,2,2.5936959981918335,0.9439402466230584
8,25,dense_nvfp4,5,14.714016008377076,0.5878340122112282
8,26,sparse_bf16,2,2.5936959981918335,0.8380889872517429
8,26,dense_nvfp4,5,14.714016008377076,0.5701674742850109
8,27,sparse_bf16,2,2.5936959981918335,0.9235074167900494
8,27,dense_nvfp4,5,14.714016008377076,0.5810878917434834
8,28,sparse_bf16,2,2.5936959981918335,0.9201044243278529
8,28,dense_nvfp4,5,14.714016008377076,0.5479093936215998
8,29,sparse_bf16,3,5.836886405944824,2.3194965134391214
8,29,dense_nvfp4,4,9.597484827041626,0.3807012365741491
